Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftShoulder.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftShoulder.ScapulaClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftShoulder.SternoClavicularAxialRotation
 1.790000000000000e+000,-5.476546589266782e-001,-4.708867063179545e-001,-3.489374667446511e-001
 1.800000000000000e+000,-5.460484253334599e-001,-4.634328563207726e-001,-3.489486903371318e-001
 1.810000000000000e+000,-5.447269383694743e-001,-4.558907821285234e-001,-3.489605951372991e-001
 1.820000000000000e+000,-5.436930764216950e-001,-4.482729396520968e-001,-3.489731886813247e-001
 1.830000000000000e+000,-5.429413104725389e-001,-4.405953224236434e-001,-3.489864172611041e-001
 1.840000000000000e+000,-5.424632635677932e-001,-4.328816162436864e-001,-3.490001741261580e-001
 1.850000000000000e+000,-5.422507925870433e-001,-4.251652542582156e-001,-3.490143251947073e-001
 1.860000000000000e+000,-5.422955745681881e-001,-4.174903978643321e-001,-3.490287337332744e-001
 1.870000000000000e+000,-5.425872186811932e-001,-4.099105361969291e-001,-3.490432708525219e-001
 1.880000000000000e+000,-5.431113114998575e-001,-4.024838115104872e-001,-3.490578175876235e-001
 1.890000000000000e+000,-5.438457711310166e-001,-3.952674229251258e-001,-3.490722703519486e-001
 1.900000000000000e+000,-5.447612349544305e-001,-3.883129893263777e-001,-3.490865395990589e-001
 1.910000000000000e+000,-5.458224268551442e-001,-3.816622598140733e-001,-3.491005531627065e-001
 1.920000000000000e+000,-5.469926211941691e-001,-3.753430425719662e-001,-3.491142532998791e-001
 1.930000000000000e+000,-5.482376366896650e-001,-3.693665090920848e-001,-3.491275907195582e-001
 1.940000000000000e+000,-5.495286683699802e-001,-3.637271944555152e-001,-3.491405234743319e-001
 1.950000000000000e+000,-5.508446325761541e-001,-3.584059440924627e-001,-3.491530244987103e-001
 1.960000000000000e+000,-5.521749687032486e-001,-3.533750712062451e-001,-3.491650865822518e-001
 1.970000000000000e+000,-5.535211821399728e-001,-3.486042174092741e-001,-3.491767163825201e-001
 1.980000000000000e+000,-5.548944316386912e-001,-3.440653205121311e-001,-3.491879237222447e-001
 1.990000000000000e+000,-5.563094998883421e-001,-3.397354028879160e-001,-3.491987143111406e-001
 2.000000000000000e+000,-5.577765794236393e-001,-3.355976554654150e-001,-3.492090870331261e-001
 2.010000000000000e+000,-5.593050439549505e-001,-3.316395192786141e-001,-3.492190338292759e-001
 2.020000000000000e+000,-5.608937120792724e-001,-3.278558883902425e-001,-3.492285440140524e-001
 2.030000000000000e+000,-5.625385919978458e-001,-3.242488708477995e-001,-3.492376044758114e-001
 2.040000000000000e+000,-5.642328455546987e-001,-3.208305022092413e-001,-3.492462020326455e-001
 2.050000000000000e+000,-5.659662629307449e-001,-3.176248914610491e-001,-3.492543334955320e-001
 2.060000000000000e+000,-5.677258073531164e-001,-3.146664626943190e-001,-3.492620165249817e-001
 2.070000000000000e+000,-5.694866437261417e-001,-3.119957975622163e-001,-3.492692861817292e-001
 2.080000000000000e+000,-5.712222833458195e-001,-3.096466593621456e-001,-3.492761774494242e-001
 2.090000000000000e+000,-5.728949233015900e-001,-3.076359514789215e-001,-3.492826987332062e-001
 2.100000000000000e+000,-5.744554062922587e-001,-3.059526183949131e-001,-3.492887989108190e-001
 2.110000000000000e+000,-5.758461343205409e-001,-3.045554917267981e-001,-3.492943445197336e-001
 2.120000000000000e+000,-5.770098808336909e-001,-3.033864546270209e-001,-3.492991376707093e-001
 2.130000000000000e+000,-5.779010702021088e-001,-3.023950039949923e-001,-3.493029717854568e-001
 2.140000000000000e+000,-5.784938177960574e-001,-3.015602237665309e-001,-3.493056880997703e-001
 2.150000000000000e+000,-5.787834719407022e-001,-3.008994976957580e-001,-3.493072079085743e-001
 2.160000000000000e+000,-5.787830478211369e-001,-3.004631940820564e-001,-3.493075362260670e-001
 2.170000000000000e+000,-5.785167304695584e-001,-3.003204123643173e-001,-3.493067412161204e-001
 2.180000000000000e+000,-5.780114314209401e-001,-3.005424307843041e-001,-3.493049219465659e-001
 2.190000000000000e+000,-5.772908961125558e-001,-3.011894936451771e-001,-3.493021798786008e-001
 2.200000000000000e+000,-5.763784440510098e-001,-3.023033894494578e-001,-3.492986034163236e-001
 2.210000000000000e+000,-5.753057445459413e-001,-3.039048041248333e-001,-3.492942655410953e-001
 2.220000000000000e+000,-5.741169122576422e-001,-3.059929558980485e-001,-3.492892279385786e-001
 2.230000000000000e+000,-5.728623376957110e-001,-3.085467132362671e-001,-3.492835443872822e-001
 2.240000000000000e+000,-5.715868668552679e-001,-3.115298794183909e-001,-3.492772594391408e-001
 2.250000000000000e+000,-5.703181746206874e-001,-3.149030458839013e-001,-3.492704020399103e-001
 2.260000000000000e+000,-5.690581273602756e-001,-3.186382958444285e-001,-3.492629762486714e-001
 2.270000000000000e+000,-5.677816506240105e-001,-3.227286556714739e-001,-3.492549527426425e-001
 2.280000000000000e+000,-5.664474475856565e-001,-3.271872722532119e-001,-3.492462657786823e-001
 2.290000000000000e+000,-5.650175658441866e-001,-3.320371467070105e-001,-3.492368195464339e-001
 2.300000000000000e+000,-5.634764566414070e-001,-3.372960704131180e-001,-3.492265047187301e-001
 2.310000000000000e+000,-5.618415632917322e-001,-3.429634872229546e-001,-3.492152205577970e-001
 2.320000000000000e+000,-5.601633831971888e-001,-3.490150113007728e-001,-3.492028935405239e-001
 2.330000000000000e+000,-5.585170588276079e-001,-3.554052975670023e-001,-3.491894874018046e-001
 2.340000000000000e+000,-5.569872472748482e-001,-3.620762710377452e-001,-3.491750076938252e-001
 2.350000000000000e+000,-5.556589857049444e-001,-3.689662949663590e-001,-3.491595008531742e-001
 2.360000000000000e+000,-5.545957021371835e-001,-3.760244629690730e-001,-3.491430548167969e-001
 2.370000000000000e+000,-5.538387530904916e-001,-3.832192588624752e-001,-3.491257896203728e-001
 2.380000000000000e+000,-5.534044771659903e-001,-3.905425883785911e-001,-3.491078462583112e-001
 2.390000000000000e+000,-5.532885653351135e-001,-3.980067421790592e-001,-3.490893745896669e-001
 2.400000000000000e+000,-5.534751836399595e-001,-4.056377133157929e-001,-3.490705248087834e-001
 2.410000000000000e+000,-5.539353963850675e-001,-4.134674518310095e-001,-3.490514469508440e-001
 2.420000000000000e+000,-5.546446028065248e-001,-4.215206359414854e-001,-3.490322800603145e-001
 2.430000000000000e+000,-5.555754637839959e-001,-4.298074128315270e-001,-3.490131514728067e-001
 2.440000000000000e+000,-5.567016067009051e-001,-4.383214034090965e-001,-3.489941722248562e-001
 2.450000000000000e+000,-5.580002087838043e-001,-4.470434212782739e-001,-3.489754373482693e-001
 2.460000000000000e+000,-5.594537092981426e-001,-4.559463179130860e-001,-3.489570289089630e-001
 2.470000000000000e+000,-5.610482180878900e-001,-4.649994128561046e-001,-3.489390192474025e-001
 2.480000000000000e+000,-5.627720480044371e-001,-4.741722400816570e-001,-3.489214723330323e-001
 2.490000000000000e+000,-5.646165904136410e-001,-4.834368209209741e-001,-3.489044403495780e-001
 2.500000000000000e+000,-5.665770713796237e-001,-4.927684473118630e-001,-3.488879580445732e-001
 2.510000000000000e+000,-5.686522935319345e-001,-5.021453931960531e-001,-3.488720439329555e-001
 2.520000000000000e+000,-5.708443553084460e-001,-5.115467467552719e-001,-3.488567080546957e-001
 2.530000000000000e+000,-5.731578786304964e-001,-5.209488636503514e-001,-3.488419572889896e-001
 2.540000000000000e+000,-5.755972413817869e-001,-5.303230345825121e-001,-3.488278009751905e-001
 2.550000000000000e+000,-5.781620807810444e-001,-5.396343347934023e-001,-3.488142632082369e-001
 2.560000000000000e+000,-5.808443875136222e-001,-5.488396484840927e-001,-3.488013919907865e-001
 2.570000000000000e+000,-5.836287770052099e-001,-5.578854133374205e-001,-3.487892555283615e-001
 2.580000000000000e+000,-5.864932578075863e-001,-5.667067578287148e-001,-3.487779335357510e-001
 2.590000000000000e+000,-5.894096281879510e-001,-5.752283856724647e-001,-3.487675143552000e-001
 2.600000000000000e+000,-5.923459515459500e-001,-5.833670484304383e-001,-3.487580966023408e-001
 2.610000000000000e+000,-5.952706844960707e-001,-5.910358031764282e-001,-3.487497881833053e-001
 2.620000000000000e+000,-5.981549596236062e-001,-5.981506346672276e-001,-3.487426987064461e-001
 2.630000000000000e+000,-6.009721674468120e-001,-6.046391516398284e-001,-3.487369237594059e-001
 2.640000000000000e+000,-6.036963639765631e-001,-6.104498295789118e-001,-3.487325246869700e-001
 2.650000000000000e+000,-6.063006568847330e-001,-6.155602082957157e-001,-3.487295126396486e-001
 2.660000000000000e+000,-6.087571030610944e-001,-6.199818087524260e-001,-3.487278412759459e-001
 2.670000000000000e+000,-6.110385380208186e-001,-6.237580676358077e-001,-3.487274089818553e-001
 2.680000000000000e+000,-6.131183993831780e-001,-6.269553544266016e-001,-3.487279926526675e-001
 2.690000000000000e+000,-6.149804619450036e-001,-6.296255874028014e-001,-3.487295921481109e-001
 2.700000000000000e+000,-6.166057077946510e-001,-6.317988957435423e-001,-3.487319855751450e-001
 2.710000000000000e+000,-6.179799398217353e-001,-6.334479688936554e-001,-3.487350642369664e-001
 2.720000000000000e+000,-6.190897025909350e-001,-6.344877773208633e-001,-3.487387575385814e-001
 2.730000000000000e+000,-6.199211063820603e-001,-6.347941174671297e-001,-3.487430149521956e-001
 2.740000000000000e+000,-6.204606842660579e-001,-6.342362190580273e-001,-3.487477782820025e-001
 2.750000000000000e+000,-6.206978318424206e-001,-6.327099232563027e-001,-3.487529594985268e-001
 2.760000000000000e+000,-6.206273369915507e-001,-6.301625495784169e-001,-3.487584337567611e-001
 2.770000000000000e+000,-6.202510241333780e-001,-6.266061971830639e-001,-3.487640486212826e-001
 2.780000000000000e+000,-6.195783073801631e-001,-6.221184475770176e-001,-3.487696427961574e-001
 2.790000000000000e+000,-6.186258571643952e-001,-6.168319191774749e-001,-3.487750638581124e-001
 2.800000000000000e+000,-6.174169732164796e-001,-6.109179990761779e-001,-3.487801796745711e-001
 2.810000000000000e+000,-6.159810088139553e-001,-6.045722985206279e-001,-3.487848837439783e-001
 2.820000000000000e+000,-6.143509030120774e-001,-5.980058677018381e-001,-3.487890934296794e-001
 2.830000000000000e+000,-6.125564015351467e-001,-5.914350041112328e-001,-3.487927758387476e-001
 2.840000000000000e+000,-6.106109369106585e-001,-5.850684573717748e-001,-3.487958070039462e-001
 2.850000000000000e+000,-6.085118312966310e-001,-5.790654030600009e-001,-3.487982038864586e-001
 2.860000000000000e+000,-6.062448130058065e-001,-5.735134831066135e-001,-3.487999990510423e-001
 2.870000000000000e+000,-6.038000596220536e-001,-5.684162979633536e-001,-3.488013018562472e-001
 2.880000000000000e+000,-6.011870748806918e-001,-5.637003230557522e-001,-3.488023900500170e-001
 2.890000000000000e+000,-5.984239689513300e-001,-5.592556502283772e-001,-3.488033316843439e-001
 2.900000000000000e+000,-5.955466915251744e-001,-5.549375897521487e-001,-3.488045142533895e-001
 2.910000000000000e+000,-5.925851243701745e-001,-5.506112513659214e-001,-3.488061894354399e-001
 2.920000000000000e+000,-5.895608456467384e-001,-5.461636778213599e-001,-3.488085425299832e-001
 2.930000000000000e+000,-5.864880470690367e-001,-5.415087580119415e-001,-3.488116891137678e-001
 2.940000000000000e+000,-5.833780770306198e-001,-5.365826692347913e-001,-3.488157021541025e-001
 2.950000000000000e+000,-5.802452850697689e-001,-5.313347930024657e-001,-3.488206495627965e-001
 2.960000000000000e+000,-5.771132128320101e-001,-5.257182910298530e-001,-3.488266228271092e-001
 2.970000000000000e+000,-5.740195208376560e-001,-5.196849623794155e-001,-3.488337477359734e-001
 2.980000000000000e+000,-5.710171782153359e-001,-5.131874644035421e-001,-3.488421742667079e-001
 2.990000000000000e+000,-5.681704397550824e-001,-5.061869817272249e-001,-3.488520455215335e-001
 3.000000000000000e+000,-5.655460602470050e-001,-4.986621855844220e-001,-3.488634542668036e-001
 3.010000000000000e+000,-5.632023987775201e-001,-4.906169227961224e-001,-3.488764042529066e-001
 3.020000000000000e+000,-5.611805651023011e-001,-4.820849850245601e-001,-3.488907921172191e-001
 3.030000000000000e+000,-5.595006910988891e-001,-4.731312504132998e-001,-3.489064145100277e-001
 3.040000000000000e+000,-5.581635968721502e-001,-4.638496986519307e-001,-3.489229938663664e-001
 3.050000000000000e+000,-5.571556571913927e-001,-4.543578883338646e-001,-3.489402151179304e-001
 3.060000000000000e+000,-5.564538888150703e-001,-4.447874207896523e-001,-3.489577676060316e-001
 3.070000000000000e+000,-5.560302479819989e-001,-4.352725483183209e-001,-3.489753830774389e-001
 3.080000000000000e+000,-5.558568992956228e-001,-4.259407827379769e-001,-3.489928600769534e-001
 3.090000000000000e+000,-5.559134239823294e-001,-4.169080308357158e-001,-3.490100706685569e-001
 3.100000000000000e+000,-5.561889073343002e-001,-4.082739197442371e-001,-3.490269561825397e-001
 3.110000000000000e+000,-5.566799182319764e-001,-4.001213588349974e-001,-3.490435012483177e-001
 3.120000000000000e+000,-5.573731170528138e-001,-3.925103276543764e-001,-3.490597112067872e-001
 3.130000000000000e+000,-5.582381776282881e-001,-3.854750471012001e-001,-3.490755919749024e-001
 3.140000000000000e+000,-5.592384393450038e-001,-3.790243386870749e-001,-3.490911444569841e-001
 3.150000000000000e+000,-5.603449165520105e-001,-3.731454874272631e-001,-3.491063662769361e-001
 3.160000000000000e+000,-5.615397147098060e-001,-3.678099012185241e-001,-3.491212538576656e-001
 3.170000000000000e+000,-5.628133793484033e-001,-3.629790585724624e-001,-3.491358028217647e-001
 3.180000000000000e+000,-5.641617864651762e-001,-3.586094399433804e-001,-3.491500060672342e-001
 3.190000000000000e+000,-5.655827954799914e-001,-3.546556975293989e-001,-3.491638522424068e-001
 3.200000000000000e+000,-5.670726439456851e-001,-3.510726425608037e-001,-3.491773283798499e-001
 3.210000000000000e+000,-5.686227146792274e-001,-3.478171620557693e-001,-3.491904242963231e-001
 3.220000000000000e+000,-5.702175654058640e-001,-3.448499613280145e-001,-3.492031353605404e-001
 3.230000000000000e+000,-5.718351004524461e-001,-3.421362717861396e-001,-3.492154643039283e-001
 3.240000000000000e+000,-5.734466910445775e-001,-3.396462599371453e-001,-3.492274190843770e-001
 3.250000000000000e+000,-5.750314333297220e-001,-3.373524155443357e-001,-3.492389972948668e-001
 3.260000000000000e+000,-5.765659361378293e-001,-3.352324934662931e-001,-3.492501725601319e-001
 3.270000000000000e+000,-5.780329373396123e-001,-3.332681970199996e-001,-3.492608873110236e-001
 3.280000000000000e+000,-5.794162867456962e-001,-3.314473845081101e-001,-3.492710560962319e-001
 3.290000000000000e+000,-5.806969992936145e-001,-3.297653915725625e-001,-3.492805606301619e-001
 3.300000000000000e+000,-5.818518120422928e-001,-3.282248752643835e-001,-3.492892419122992e-001
 3.310000000000000e+000,-5.828423951136718e-001,-3.268391224950891e-001,-3.492969071663661e-001
 3.320000000000000e+000,-5.836276120968001e-001,-3.256340367560671e-001,-3.493033537479164e-001
 3.330000000000000e+000,-5.841594708910677e-001,-3.246551537680118e-001,-3.493083964509150e-001
 3.340000000000000e+000,-5.843898710150978e-001,-3.239698464315164e-001,-3.493118929053519e-001
 3.350000000000000e+000,-5.842762105060536e-001,-3.236640322105004e-001,-3.493137569478818e-001
 3.360000000000000e+000,-5.837888561346876e-001,-3.238319078217171e-001,-3.493139517756461e-001
 3.370000000000000e+000,-5.829195872953336e-001,-3.245607267102124e-001,-3.493124743672684e-001
 3.380000000000000e+000,-5.816883942060097e-001,-3.259152183329572e-001,-3.493093499540173e-001
 3.390000000000000e+000,-5.801477749051988e-001,-3.279265328067622e-001,-3.493046410321581e-001
 3.400000000000000e+000,-5.783840785420283e-001,-3.305878304301033e-001,-3.492984646371010e-001
 3.410000000000000e+000,-5.765134290195277e-001,-3.338550452995397e-001,-3.492910093764665e-001
 3.420000000000000e+000,-5.746703321930371e-001,-3.376504049724234e-001,-3.492825418066659e-001
 3.430000000000000e+000,-5.729896558534188e-001,-3.418677068991860e-001,-3.492733982997538e-001
 3.440000000000000e+000,-5.715846906044937e-001,-3.463797162128193e-001,-3.492639692075145e-001
 3.450000000000000e+000,-5.705268063272357e-001,-3.510474563844794e-001,-3.492546778976582e-001
 3.460000000000000e+000,-5.698351887807687e-001,-3.557285032496664e-001,-3.492459489197372e-001
 3.470000000000000e+000,-5.694824981837449e-001,-3.602811921064482e-001,-3.492381650159119e-001
 3.480000000000000e+000,-5.694094495831559e-001,-3.645558878450441e-001,-3.492316128522848e-001
 3.490000000000000e+000,-5.695491592568167e-001,-3.684298899120901e-001,-3.492264868120510e-001
 3.500000000000000e+000,-5.698505098820949e-001,-3.718928936030408e-001,-3.492227603794589e-001
