Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftShoulder.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftShoulder.ScapulaClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftShoulder.SternoClavicularAxialRotation
 2.180000000000000e+001,-2.712531912993424e-001,-3.337000756917095e-001,-3.490607115840091e-001
 2.181000000000000e+001,-2.717568497539291e-001,-3.333032058072867e-001,-3.490607110395153e-001
 2.182000000000000e+001,-2.722723754746880e-001,-3.329404473632449e-001,-3.490607137677860e-001
 2.183000000000000e+001,-2.728046287462669e-001,-3.326162845845944e-001,-3.490607204936770e-001
 2.184000000000000e+001,-2.733554732631076e-001,-3.323301059821708e-001,-3.490607300612954e-001
 2.185000000000000e+001,-2.739251368022613e-001,-3.320809146570958e-001,-3.490607419614637e-001
 2.186000000000000e+001,-2.745093812573961e-001,-3.318663466816165e-001,-3.490607555938969e-001
 2.187000000000000e+001,-2.750994523849970e-001,-3.316843908240386e-001,-3.490607703373765e-001
 2.188000000000000e+001,-2.756831239080762e-001,-3.315347517475955e-001,-3.490607855661239e-001
 2.189000000000000e+001,-2.762460904724191e-001,-3.314189101811957e-001,-3.490608006449041e-001
 2.190000000000000e+001,-2.767739267877077e-001,-3.313391492679201e-001,-3.490608149873338e-001
 2.191000000000000e+001,-2.772545055229756e-001,-3.312970334491827e-001,-3.490608281685747e-001
 2.192000000000000e+001,-2.776798362065954e-001,-3.312921993771161e-001,-3.490608399831156e-001
 2.193000000000000e+001,-2.780466509453451e-001,-3.313227212454231e-001,-3.490608503938974e-001
 2.194000000000000e+001,-2.783555058197335e-001,-3.313866085084753e-001,-3.490608594171228e-001
 2.195000000000000e+001,-2.786083296151951e-001,-3.314821946926234e-001,-3.490608670047225e-001
 2.196000000000000e+001,-2.788059575234541e-001,-3.316068833246983e-001,-3.490608729801749e-001
 2.197000000000000e+001,-2.789479388182799e-001,-3.317558983957285e-001,-3.490608770643400e-001
 2.198000000000000e+001,-2.790353143093493e-001,-3.319217599260749e-001,-3.490608789932376e-001
 2.199000000000000e+001,-2.790743967551475e-001,-3.320945033078839e-001,-3.490608786852357e-001
 2.200000000000000e+001,-2.790773354919338e-001,-3.322637923258465e-001,-3.490608763751311e-001
 2.201000000000000e+001,-2.790575332793645e-001,-3.324220761687935e-001,-3.490608726240019e-001
 2.202000000000000e+001,-2.790237451797904e-001,-3.325650469336892e-001,-3.490608681400658e-001
 2.203000000000000e+001,-2.789785324163351e-001,-3.326894829983875e-001,-3.490608635351941e-001
 2.204000000000000e+001,-2.789224806262330e-001,-3.327928046407060e-001,-3.490608592833976e-001
 2.205000000000000e+001,-2.788594694762502e-001,-3.328748809793660e-001,-3.490608558605191e-001
 2.206000000000000e+001,-2.787968763916934e-001,-3.329384859236126e-001,-3.490608537616139e-001
 2.207000000000000e+001,-2.787410429614152e-001,-3.329876084939061e-001,-3.490608533345279e-001
 2.208000000000000e+001,-2.786939914078568e-001,-3.330261802988412e-001,-3.490608546748250e-001
 2.209000000000000e+001,-2.786544508989029e-001,-3.330568820704614e-001,-3.490608523685265e-001
 2.210000000000000e+001,-2.786164593828649e-001,-3.330853669431204e-001,-3.490608564102647e-001
 2.211000000000000e+001,-2.785765039796862e-001,-3.331135736807702e-001,-3.490608617491013e-001
 2.212000000000000e+001,-2.785319306666927e-001,-3.331437241945086e-001,-3.490608682941733e-001
 2.213000000000000e+001,-2.784820712227163e-001,-3.331772806378273e-001,-3.490608760672980e-001
 2.214000000000000e+001,-2.784282608883374e-001,-3.332151396443401e-001,-3.490608852030349e-001
 2.215000000000000e+001,-2.783737282939737e-001,-3.332583453450475e-001,-3.490608959132420e-001
 2.216000000000000e+001,-2.783227001958308e-001,-3.333091392529268e-001,-3.490609083913630e-001
 2.217000000000000e+001,-2.782802980742460e-001,-3.333720399818125e-001,-3.490609227802590e-001
 2.218000000000000e+001,-2.782528177415456e-001,-3.334541386498799e-001,-3.490609392057485e-001
 2.219000000000000e+001,-2.782462258516587e-001,-3.335637524662836e-001,-3.490609577641756e-001
 2.220000000000000e+001,-2.782639655121016e-001,-3.337079887450560e-001,-3.490609785133531e-001
 2.221000000000000e+001,-2.783070581888683e-001,-3.338911642937055e-001,-3.490610015445839e-001
 2.222000000000000e+001,-2.783766397251601e-001,-3.341152635764138e-001,-3.490610270857799e-001
 2.223000000000000e+001,-2.784761697917174e-001,-3.343815153792384e-001,-3.490610555433376e-001
 2.224000000000000e+001,-2.786116377331624e-001,-3.346912080019038e-001,-3.490610874175602e-001
 2.225000000000000e+001,-2.787901465615167e-001,-3.350444497569924e-001,-3.490611231269901e-001
 2.226000000000000e+001,-2.790182658138134e-001,-3.354376330693722e-001,-3.490611628659097e-001
 2.227000000000000e+001,-2.793014951188037e-001,-3.358620103338210e-001,-3.490612065169749e-001
 2.228000000000000e+001,-2.796442358182680e-001,-3.363045508558566e-001,-3.490612535266920e-001
 2.229000000000000e+001,-2.800493392388516e-001,-3.367496725183332e-001,-3.490613027480602e-001
 2.230000000000000e+001,-2.805186742574718e-001,-3.371794185396309e-001,-3.490613523458078e-001
 2.231000000000000e+001,-2.810553847742681e-001,-3.375716289031825e-001,-3.490613998018394e-001
 2.232000000000000e+001,-2.816654916212277e-001,-3.378992567650252e-001,-3.490614420428664e-001
 2.233000000000000e+001,-2.823576495622142e-001,-3.381334392576674e-001,-3.490614756794147e-001
 2.234000000000000e+001,-2.831417996101913e-001,-3.382475308435335e-001,-3.490614972025874e-001
 2.235000000000000e+001,-2.840267508173391e-001,-3.382182228917467e-001,-3.490615030510113e-001
 2.236000000000000e+001,-2.850174581963585e-001,-3.380244901359448e-001,-3.490614896867409e-001
 2.237000000000000e+001,-2.861141408176746e-001,-3.376465467223972e-001,-3.490614538297630e-001
 2.238000000000000e+001,-2.873132284990017e-001,-3.370659003162828e-001,-3.490613929463883e-001
 2.239000000000000e+001,-2.886061521479943e-001,-3.362689191105655e-001,-3.490613061092223e-001
 2.240000000000000e+001,-2.899727179232707e-001,-3.352566542905413e-001,-3.490611952705467e-001
 2.241000000000000e+001,-2.913712479345133e-001,-3.340592706622809e-001,-3.490610666701872e-001
 2.242000000000000e+001,-2.927340565753087e-001,-3.327435146514670e-001,-3.490609311305174e-001
 2.243000000000000e+001,-2.939800294681087e-001,-3.313992302756157e-001,-3.490608016357043e-001
 2.244000000000000e+001,-2.950424927724583e-001,-3.301129469298432e-001,-3.490606891728239e-001
 2.245000000000000e+001,-2.958902776829215e-001,-3.289529599149406e-001,-3.490606001284842e-001
 2.246000000000000e+001,-2.965265532396654e-001,-3.279697010337535e-001,-3.490605364313308e-001
 2.247000000000000e+001,-2.969739218199471e-001,-3.271960879055098e-001,-3.490604968916792e-001
 2.248000000000000e+001,-2.972613515573565e-001,-3.266436954449761e-001,-3.490604784347346e-001
 2.249000000000000e+001,-2.974199519862851e-001,-3.263020977317579e-001,-3.490604770661874e-001
 2.250000000000000e+001,-2.974861973515127e-001,-3.261445798569118e-001,-3.490604887421828e-001
 2.251000000000000e+001,-2.975046638591291e-001,-3.261379293235442e-001,-3.490605100773995e-001
 2.252000000000000e+001,-2.975203636445016e-001,-3.262519614604786e-001,-3.490605385895347e-001
 2.253000000000000e+001,-2.975628240201595e-001,-3.264638812099454e-001,-3.490605724141964e-001
 2.254000000000000e+001,-2.976376167344469e-001,-3.267571996524514e-001,-3.490606099128704e-001
 2.255000000000000e+001,-2.977321980657728e-001,-3.271200977081459e-001,-3.490606496343627e-001
 2.256000000000000e+001,-2.978266658453051e-001,-3.275457037670357e-001,-3.490606905563574e-001
 2.257000000000000e+001,-2.979008887945202e-001,-3.280316801081817e-001,-3.490607321315893e-001
 2.258000000000000e+001,-2.979371838820674e-001,-3.285770984013674e-001,-3.490607739866999e-001
 2.259000000000000e+001,-2.979202568454103e-001,-3.291786179155476e-001,-3.490608156573096e-001
 2.260000000000000e+001,-2.978370817506249e-001,-3.298291348883846e-001,-3.490608566306591e-001
 2.261000000000000e+001,-2.976802420503591e-001,-3.305196575944289e-001,-3.490608965533663e-001
 2.262000000000000e+001,-2.974540469537901e-001,-3.312421566200883e-001,-3.490609354017583e-001
 2.263000000000000e+001,-2.971775427044205e-001,-3.319900896989692e-001,-3.490609735451077e-001
 2.264000000000000e+001,-2.968824147164786e-001,-3.327552542833421e-001,-3.490610116816945e-001
 2.265000000000000e+001,-2.966075581931215e-001,-3.335240268474462e-001,-3.490610506544768e-001
 2.266000000000000e+001,-2.963891488804217e-001,-3.342785590028117e-001,-3.490610912359457e-001
 2.267000000000000e+001,-2.962477049965867e-001,-3.350025622401818e-001,-3.490611339424420e-001
 2.268000000000000e+001,-2.961794044713847e-001,-3.356846824995130e-001,-3.490611788355492e-001
 2.269000000000000e+001,-2.961566262286234e-001,-3.363177254680332e-001,-3.490612253707105e-001
 2.270000000000000e+001,-2.961378415724985e-001,-3.368982707144637e-001,-3.490612724722877e-001
 2.271000000000000e+001,-2.960833659210538e-001,-3.374275172387165e-001,-3.490613188645196e-001
 2.272000000000000e+001,-2.959684368185865e-001,-3.379108927894909e-001,-3.490613634674361e-001
 2.273000000000000e+001,-2.957867940617573e-001,-3.383564610994929e-001,-3.490614056644598e-001
 2.274000000000000e+001,-2.955475634483353e-001,-3.387730815180756e-001,-3.490614453768576e-001
 2.275000000000000e+001,-2.952706266098109e-001,-3.391678561538625e-001,-3.490614829249188e-001
 2.276000000000000e+001,-2.949805546353230e-001,-3.395435089422132e-001,-3.490615187131163e-001
 2.277000000000000e+001,-2.946990409885587e-001,-3.398969099652494e-001,-3.490615529056682e-001
 2.278000000000000e+001,-2.944384211555982e-001,-3.402189049406337e-001,-3.490615852663266e-001
 2.279000000000000e+001,-2.941989245845167e-001,-3.404966541542533e-001,-3.490616152219694e-001
 2.280000000000000e+001,-2.939715575176544e-001,-3.407186015285142e-001,-3.490616420990957e-001
 2.281000000000000e+001,-2.937455363291959e-001,-3.408787157634559e-001,-3.490616654095063e-001
 2.282000000000000e+001,-2.935151847225003e-001,-3.409777027998302e-001,-3.490616850985879e-001
 2.283000000000000e+001,-2.932818101073107e-001,-3.410220182424553e-001,-3.490617016935771e-001
 2.284000000000000e+001,-2.930509365946620e-001,-3.410220951153846e-001,-3.490617162240410e-001
 2.285000000000000e+001,-2.928283985867786e-001,-3.409907095574463e-001,-3.490617299260184e-001
 2.286000000000000e+001,-2.926167445276091e-001,-3.409414745736594e-001,-3.490617439566702e-001
 2.287000000000000e+001,-2.924116408599902e-001,-3.408868842865651e-001,-3.490617592306799e-001
 2.288000000000000e+001,-2.921998549965125e-001,-3.408362908087423e-001,-3.490617762856419e-001
 2.289000000000000e+001,-2.919609273077869e-001,-3.407952529509142e-001,-3.490617951679064e-001
 2.290000000000000e+001,-2.916734449704743e-001,-3.407666743697351e-001,-3.490618154891594e-001
 2.291000000000000e+001,-2.913240838775968e-001,-3.407523514194888e-001,-3.490618366976795e-001
 2.292000000000000e+001,-2.909134215100588e-001,-3.407538271259207e-001,-3.490618583965550e-001
 2.293000000000000e+001,-2.904545046979453e-001,-3.407717826336612e-001,-3.490618805115096e-001
 2.294000000000000e+001,-2.899664790398235e-001,-3.408040401312360e-001,-3.490619032252953e-001
 2.295000000000000e+001,-2.894669851154971e-001,-3.408453050300575e-001,-3.490619267501033e-001
 2.296000000000000e+001,-2.889660090312263e-001,-3.408901218699745e-001,-3.490619510685956e-001
 2.297000000000000e+001,-2.884631932645546e-001,-3.409359942792654e-001,-3.490619757322324e-001
 2.298000000000000e+001,-2.879492430939928e-001,-3.409824001890534e-001,-3.490619999417800e-001
 2.299000000000000e+001,-2.892457641670039e-001,-3.333017085586250e-001,-3.490623552817211e-001
 2.300000000000000e+001,-2.912100353831473e-001,-3.236105957633446e-001,-3.490628537852056e-001
 2.301000000000000e+001,-2.906362961206969e-001,-3.238116431203804e-001,-3.490628700906055e-001
 2.302000000000000e+001,-2.900440847509843e-001,-3.240030185593659e-001,-3.490628858326256e-001
 2.303000000000000e+001,-2.894309245022539e-001,-3.241764753039467e-001,-3.490629012272783e-001
 2.304000000000000e+001,-2.887985273097100e-001,-3.243317661458853e-001,-3.490629160407073e-001
 2.305000000000000e+001,-2.881503129475754e-001,-3.244693067341942e-001,-3.490629299582559e-001
 2.306000000000000e+001,-2.874977643280413e-001,-3.245901813987304e-001,-3.490629429701030e-001
 2.307000000000000e+001,-2.868598030057502e-001,-3.246945112802622e-001,-3.490629554078347e-001
 2.308000000000000e+001,-2.862583588295039e-001,-3.247804050554104e-001,-3.490629677404027e-001
 2.309000000000000e+001,-2.857146656871081e-001,-3.248441274421712e-001,-3.490629804075160e-001
 2.310000000000000e+001,-2.852478544528469e-001,-3.248806575369094e-001,-3.490629938444164e-001
 2.311000000000000e+001,-2.848746698916821e-001,-3.248850728455446e-001,-3.490630085880851e-001
 2.312000000000000e+001,-2.846086690396304e-001,-3.248549775433438e-001,-3.490630252412549e-001
 2.313000000000000e+001,-2.844579656520724e-001,-3.247906697475438e-001,-3.490630442550559e-001
 2.314000000000000e+001,-2.844230478590064e-001,-3.246917702713095e-001,-3.490630657415605e-001
 2.315000000000000e+001,-2.844965437071066e-001,-3.245545287219838e-001,-3.490630894636402e-001
 2.316000000000000e+001,-2.846611264992252e-001,-3.243724307281928e-001,-3.490631148173528e-001
 2.317000000000000e+001,-2.848809573727869e-001,-3.241377675058617e-001,-3.490631406267201e-001
 2.318000000000000e+001,-2.850920621984332e-001,-3.238418289630667e-001,-3.490631649241222e-001
 2.319000000000000e+001,-2.851999487168352e-001,-3.234744960993148e-001,-3.490631848893326e-001
 2.320000000000000e+001,-2.850827980877044e-001,-3.230247570241855e-001,-3.490631968531669e-001
 2.321000000000000e+001,-2.845971060919619e-001,-3.224817151725610e-001,-3.490631963448148e-001
 2.322000000000000e+001,-2.835931850300146e-001,-3.218350980463058e-001,-3.490631784686859e-001
 2.323000000000000e+001,-2.819469798078032e-001,-3.210767854734093e-001,-3.490631388887541e-001
 2.324000000000000e+001,-2.796016096538608e-001,-3.202053060482102e-001,-3.490630752878387e-001
 2.325000000000000e+001,-2.766053378901159e-001,-3.192317659680608e-001,-3.490629887687394e-001
 2.326000000000000e+001,-2.731311704612464e-001,-3.181842248571374e-001,-3.490628845681097e-001
 2.327000000000000e+001,-2.694656793186018e-001,-3.171086399491909e-001,-3.490627717112394e-001
 2.328000000000000e+001,-2.659664025649063e-001,-3.160647815412245e-001,-3.490626616912935e-001
 2.329000000000000e+001,-2.630001698693504e-001,-3.151167377357069e-001,-3.490625665640851e-001
 2.330000000000000e+001,-2.608789702848351e-001,-3.143206083377881e-001,-3.490624968426922e-001
 2.331000000000000e+001,-2.598060457993868e-001,-3.137137554080727e-001,-3.490624595404037e-001
 2.332000000000000e+001,-2.598419708909068e-001,-3.133094449409477e-001,-3.490624568899750e-001
 2.333000000000000e+001,-2.609028802360048e-001,-3.130981770763843e-001,-3.490624863033212e-001
 2.334000000000000e+001,-2.627946459489686e-001,-3.130534997894625e-001,-3.490625415946592e-001
 2.335000000000000e+001,-2.652741593576215e-001,-3.131415625597760e-001,-3.490626150334732e-001
 2.336000000000000e+001,-2.680420884498174e-001,-3.133163736610061e-001,-3.490626972712287e-001
 2.337000000000000e+001,-2.708884146243116e-001,-3.135380304427764e-001,-3.490627817921090e-001
