Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.ScapulaClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.SternoClavicularAxialRotation
 6.590000000000000e+000,-2.157797422464093e-001, 3.789440783949405e-001,-3.490707241463164e-001
 6.600000000000000e+000,-2.153094989319400e-001, 3.800535969701264e-001,-3.490707687406804e-001
 6.609999999999999e+000,-2.149524750277637e-001, 3.811328771434903e-001,-3.490708126275541e-001
 6.620000000000000e+000,-2.147156088870449e-001, 3.821656916334737e-001,-3.490708557539433e-001
 6.630000000000000e+000,-2.146061545522975e-001, 3.831381019643425e-001,-3.490708981433593e-001
 6.640000000000000e+000,-2.146395377013471e-001, 3.840397248501937e-001,-3.490709399318762e-001
 6.650000000000000e+000,-2.148410551779591e-001, 3.848643250471846e-001,-3.490709813664867e-001
 6.660000000000000e+000,-2.152423665096416e-001, 3.856092884309654e-001,-3.490710227158667e-001
 6.670000000000000e+000,-2.158764576294832e-001, 3.862741952977244e-001,-3.490710641673475e-001
 6.680000000000000e+000,-2.167728267931981e-001, 3.868606674193900e-001,-3.490711057402886e-001
 6.690000000000000e+000,-2.179571453214635e-001, 3.873731545074040e-001,-3.490711471955577e-001
 6.699999999999999e+000,-2.194510543227918e-001, 3.878170767376052e-001,-3.490711879904776e-001
 6.710000000000000e+000,-2.212588321359528e-001, 3.881961738246718e-001,-3.490712273652051e-001
 6.720000000000000e+000,-2.233476077566270e-001, 3.885146878607708e-001,-3.490712645858375e-001
 6.730000000000000e+000,-2.256419129917139e-001, 3.887825423877536e-001,-3.490712992859714e-001
 6.740000000000000e+000,-2.280305670640629e-001, 3.890174099121984e-001,-3.490713317382750e-001
 6.750000000000000e+000,-2.303776540244797e-001, 3.892432637306993e-001,-3.490713628236802e-001
 6.760000000000000e+000,-2.325481613424309e-001, 3.894868888846887e-001,-3.490713936790676e-001
 6.770000000000000e+000,-2.344432634662397e-001, 3.897719081739328e-001,-3.490714252938894e-001
 6.779999999999999e+000,-2.360175744492273e-001, 3.901125197551625e-001,-3.490714582790106e-001
 6.790000000000000e+000,-2.372715624961301e-001, 3.905108315591541e-001,-3.490714928100776e-001
 6.800000000000000e+000,-2.382353729829858e-001, 3.909589339528601e-001,-3.490715286840576e-001
 6.810000000000000e+000,-2.389553676211353e-001, 3.914430920942356e-001,-3.490715654525157e-001
 6.820000000000000e+000,-2.394849274682043e-001, 3.919459086284398e-001,-3.490716025715519e-001
 6.830000000000000e+000,-2.398772536568562e-001, 3.924460010401647e-001,-3.490716395288210e-001
 6.840000000000000e+000,-2.401780308065038e-001, 3.929190448424054e-001,-3.490716759965838e-001
 6.850000000000000e+000,-2.404188395140195e-001, 3.933424695091641e-001,-3.490717120624777e-001
 6.859999999999999e+000,-2.406137002734212e-001, 3.937027205474626e-001,-3.490717484978905e-001
 6.870000000000000e+000,-2.407591682521326e-001, 3.940021577446340e-001,-3.490717869096948e-001
 6.880000000000000e+000,-2.408388463874198e-001, 3.942599418743313e-001,-3.490718295533853e-001
 6.890000000000000e+000,-2.408345442096161e-001, 3.945025795497572e-001,-3.490718787330756e-001
 6.900000000000000e+000,-2.407387276274380e-001, 3.947496200853897e-001,-3.490719360137602e-001
 6.910000000000000e+000,-2.405585533458637e-001, 3.950053733835475e-001,-3.490720015696338e-001
 6.920000000000000e+000,-2.403122258457511e-001, 3.952590194618659e-001,-3.490720737996771e-001
 6.930000000000000e+000,-2.400245249233424e-001, 3.954885856690911e-001,-3.490721492200782e-001
 6.940000000000000e+000,-2.397221472885328e-001, 3.956693969338374e-001,-3.490722230137310e-001
 6.950000000000000e+000,-2.394265118071599e-001, 3.957881320695074e-001,-3.490722906288098e-001
 6.960000000000000e+000,-2.391472255942498e-001, 3.958517830650083e-001,-3.490723494349856e-001
 6.970000000000000e+000,-2.388824504090857e-001, 3.958820538006140e-001,-3.490723989795211e-001
 6.980000000000000e+000,-2.386257317500413e-001, 3.959032158165969e-001,-3.490724401487991e-001
 6.990000000000000e+000,-2.383726748944108e-001, 3.959340070362922e-001,-3.490724743817988e-001
 7.000000000000000e+000,-2.381234099603448e-001, 3.959846067779811e-001,-3.490725032423083e-001
 7.010000000000000e+000,-2.378802542644533e-001, 3.960583838181540e-001,-3.490725282228083e-001
 7.020000000000000e+000,-2.376415723939686e-001, 3.961577119711524e-001,-3.490725507198503e-001
 7.029999999999999e+000,-2.373980747490589e-001, 3.962874813091630e-001,-3.490725720102382e-001
 7.040000000000000e+000,-2.371378605185083e-001, 3.964511919751121e-001,-3.490725930616597e-001
 7.050000000000000e+000,-2.368558279018330e-001, 3.966440725395808e-001,-3.490726143122405e-001
 7.060000000000000e+000,-2.365594254398243e-001, 3.968502072683129e-001,-3.490726356298821e-001
 7.070000000000000e+000,-2.362688035553658e-001, 3.970449569434145e-001,-3.490726564391498e-001
 7.080000000000000e+000,-2.360111896972085e-001, 3.972004757637913e-001,-3.490726759190700e-001
 7.090000000000000e+000,-2.358113530542929e-001, 3.972918254130813e-001,-3.490726932187332e-001
 7.100000000000000e+000,-2.356848767289333e-001, 3.973015601571588e-001,-3.490727076286636e-001
 7.109999999999999e+000,-2.356375835154809e-001, 3.972214783580337e-001,-3.490727186749848e-001
 7.119999999999999e+000,-2.356665442663286e-001, 3.970516928572148e-001,-3.490727261585090e-001
 7.130000000000000e+000,-2.357593755467215e-001, 3.967994334470304e-001,-3.490727301227090e-001
 7.140000000000000e+000,-2.358958718506992e-001, 3.964794672725380e-001,-3.490727307716449e-001
 7.150000000000000e+000,-2.360545191546933e-001, 3.961136249767510e-001,-3.490727284354236e-001
 7.160000000000000e+000,-2.362188259294067e-001, 3.957260543872776e-001,-3.490727235378538e-001
 7.170000000000000e+000,-2.363786147810658e-001, 3.953362716900279e-001,-3.490727164744806e-001
 7.180000000000000e+000,-2.365268191924994e-001, 3.949556841927944e-001,-3.490727075379077e-001
 7.190000000000000e+000,-2.366558948128004e-001, 3.945895310937753e-001,-3.490726970216324e-001
 7.199999999999999e+000,-2.367337984739300e-001, 3.942372242448189e-001,-3.490726553615500e-001
 7.210000000000000e+000,-2.368057697432606e-001, 3.939105261685392e-001,-3.490726447369712e-001
 7.220000000000000e+000,-2.368465454226268e-001, 3.936099509489872e-001,-3.490726340368291e-001
 7.230000000000000e+000,-2.368615359972170e-001, 3.933393978787316e-001,-3.490726239572999e-001
 7.239999999999999e+000,-2.368596164508235e-001, 3.931003922053691e-001,-3.490726149405855e-001
 7.250000000000000e+000,-2.368514990567448e-001, 3.928921345700664e-001,-3.490726073024205e-001
 7.260000000000000e+000,-2.368477447486288e-001, 3.927122298300763e-001,-3.490726012533062e-001
 7.270000000000000e+000,-2.368560774526287e-001, 3.925572492064156e-001,-3.490725969037058e-001
 7.279999999999999e+000,-2.368793901315877e-001, 3.924233514582622e-001,-3.490725942862889e-001
 7.290000000000000e+000,-2.369159091105969e-001, 3.923072165412931e-001,-3.490725933718278e-001
 7.300000000000000e+000,-2.369605651749523e-001, 3.922072572701647e-001,-3.490725940888932e-001
 7.310000000000000e+000,-2.370062383029348e-001, 3.921244672588782e-001,-3.490725963683409e-001
 7.319999999999999e+000,-2.370453460686784e-001, 3.920623919061885e-001,-3.490726001740543e-001
 7.330000000000000e+000,-2.370721317331069e-001, 3.920265759006596e-001,-3.490726055022606e-001
 7.340000000000000e+000,-2.370843058908002e-001, 3.920232963497654e-001,-3.490726123592015e-001
 7.350000000000000e+000,-2.370829929504728e-001, 3.920569194415005e-001,-3.490726206842412e-001
 7.359999999999999e+000,-2.370714864973992e-001, 3.921271313644399e-001,-3.490726302283332e-001
 7.369999999999999e+000,-2.370538774880422e-001, 3.922282574729732e-001,-3.490726404889232e-001
 7.380000000000000e+000,-2.370350279209481e-001, 3.923500552645802e-001,-3.490726507535224e-001
 7.390000000000000e+000,-2.370218218319464e-001, 3.924783479482421e-001,-3.490726602062227e-001
 7.400000000000000e+000,-2.370231462730807e-001, 3.925968156104662e-001,-3.490726680573615e-001
 7.410000000000000e+000,-2.370479907566391e-001, 3.926910277749518e-001,-3.490726736828140e-001
 7.420000000000000e+000,-2.371032453585419e-001, 3.927524828752189e-001,-3.490726767326056e-001
 7.430000000000000e+000,-2.371918033789907e-001, 3.927804755576387e-001,-3.490726771818127e-001
 7.440000000000000e+000,-2.373115915403037e-001, 3.927819523949541e-001,-3.490726753401860e-001
 7.449999999999999e+000,-2.374563972960179e-001, 3.927699209453071e-001,-3.490726718009496e-001
 7.460000000000000e+000,-2.376180566530060e-001, 3.927608289525479e-001,-3.490726673038970e-001
 7.470000000000000e+000,-2.377879726605878e-001, 3.927725177432415e-001,-3.490726625738762e-001
 7.480000000000000e+000,-2.379564222632705e-001, 3.928234209248265e-001,-3.490726581996282e-001
 7.490000000000000e+000,-2.381115362961014e-001, 3.929311999103864e-001,-3.490726545860646e-001
 7.500000000000000e+000,-2.382207255881981e-001, 3.931043893197497e-001,-3.490726387963309e-001
 7.510000000000000e+000,-2.383113084989740e-001, 3.933622580008063e-001,-3.490726360149418e-001
 7.520000000000000e+000,-2.383589509087123e-001, 3.936998422268221e-001,-3.490726348035237e-001
 7.529999999999999e+000,-2.383650220096984e-001, 3.941086435191352e-001,-3.490726352747691e-001
 7.540000000000000e+000,-2.383413861704196e-001, 3.945698487732123e-001,-3.490726372023797e-001
 7.550000000000000e+000,-2.383113784334588e-001, 3.950525434105749e-001,-3.490726398313466e-001
 7.560000000000000e+000,-2.383064517552668e-001, 3.955158845877105e-001,-3.490726419586247e-001
 7.569999999999999e+000,-2.383576000050681e-001, 3.959200023241265e-001,-3.490726422790385e-001
 7.580000000000000e+000,-2.384861179121396e-001, 3.962397242412050e-001,-3.490726397317943e-001
 7.590000000000000e+000,-2.387004198223812e-001, 3.964690231841128e-001,-3.490726335875092e-001
 7.600000000000000e+000,-2.389983490139076e-001, 3.966157056855182e-001,-3.490726233315602e-001
 7.609999999999999e+000,-2.393697429270938e-001, 3.966956142611349e-001,-3.490726085765190e-001
 7.619999999999999e+000,-2.397976548590229e-001, 3.967298831081290e-001,-3.490725890614164e-001
 7.629999999999999e+000,-2.402587370099542e-001, 3.967426810399339e-001,-3.490725646717366e-001
 7.640000000000000e+000,-2.407240430712575e-001, 3.967585334980299e-001,-3.490725354785583e-001
 7.650000000000000e+000,-2.411623249818719e-001, 3.968004196786976e-001,-3.490725018215724e-001
 7.660000000000000e+000,-2.415444519242279e-001, 3.968889553013255e-001,-3.490724644519033e-001
 7.670000000000000e+000,-2.418470761431991e-001, 3.970412275302830e-001,-3.490724247325119e-001
 7.680000000000000e+000,-2.420570122858339e-001, 3.972677915672109e-001,-3.490723848120949e-001
 7.690000000000000e+000,-2.421747535412742e-001, 3.975688393049206e-001,-3.490723474964217e-001
 7.699999999999999e+000,-2.422125670079078e-001, 3.979320684505940e-001,-3.490723155083969e-001
 7.709999999999999e+000,-2.421892227666435e-001, 3.983328983273320e-001,-3.490722904514189e-001
 7.720000000000000e+000,-2.421268185649815e-001, 3.987372188566682e-001,-3.490722723235713e-001
 7.730000000000000e+000,-2.420483200057479e-001, 3.991084627411534e-001,-3.490722599013298e-001
 7.740000000000000e+000,-2.419731979408785e-001, 3.994169310912785e-001,-3.490722514896638e-001
 7.750000000000000e+000,-2.419138839012293e-001, 3.996443867607655e-001,-3.490722453977208e-001
 7.760000000000000e+000,-2.418748999219969e-001, 3.997821460839532e-001,-3.490722400257325e-001
 7.770000000000000e+000,-2.418537601236968e-001, 3.998278306458993e-001,-3.490722338834257e-001
 7.779999999999999e+000,-2.418435792365046e-001, 3.997831235735896e-001,-3.490722256464659e-001
 7.789999999999999e+000,-2.418373889742795e-001, 3.996515422193823e-001,-3.490722141196977e-001
 7.800000000000000e+000,-2.418327329579428e-001, 3.994377534867961e-001,-3.490721981963076e-001
 7.810000000000000e+000,-2.418341242923593e-001, 3.991492178122920e-001,-3.490721769732103e-001
 7.820000000000000e+000,-2.418525486179182e-001, 3.987972548987693e-001,-3.490721498902746e-001
 7.830000000000000e+000,-2.419047885647553e-001, 3.983960206235522e-001,-3.490721167808042e-001
 7.840000000000000e+000,-2.420148998108077e-001, 3.979608013194422e-001,-3.490720779550280e-001
 7.850000000000000e+000,-2.422147683224958e-001, 3.975061545320462e-001,-3.490720342613532e-001
 7.859999999999999e+000,-2.425385191805430e-001, 3.970433925069552e-001,-3.490719869201958e-001
 7.869999999999999e+000,-2.430110709322333e-001, 3.965802847668600e-001,-3.490719372716981e-001
 7.880000000000000e+000,-2.436354067575074e-001, 3.961279826829633e-001,-3.490718868346611e-001
 7.890000000000000e+000,-2.443815231758058e-001, 3.957128977970492e-001,-3.490718377382493e-001
 7.900000000000000e+000,-2.451810838947432e-001, 3.953834543102941e-001,-3.490717930439625e-001
 7.910000000000000e+000,-2.459373227315351e-001, 3.952029532573862e-001,-3.490717563278463e-001
 7.920000000000000e+000,-2.465557409362032e-001, 3.952277634620720e-001,-3.490717304914155e-001
 7.930000000000000e+000,-2.469779877221000e-001, 3.954846076280121e-001,-3.490717167031724e-001
 7.940000000000000e+000,-2.471938252483887e-001, 3.959644232069151e-001,-3.490717142681465e-001
 7.949999999999999e+000,-2.472346612440875e-001, 3.966312045518199e-001,-3.490717211548692e-001
 7.959999999999999e+000,-2.471610618072037e-001, 3.974352818560385e-001,-3.490717346738831e-001
 7.969999999999999e+000,-2.470431040502840e-001, 3.983268429467024e-001,-3.490717521800757e-001
 7.980000000000000e+000,-2.469418074398289e-001, 3.992639015033488e-001,-3.490717715393413e-001
 7.989999999999999e+000,-2.469028163930155e-001, 4.002120080422014e-001,-3.490717911496821e-001
 8.000000000000000e+000,-2.469581667069824e-001, 4.011405019438459e-001,-3.490718096966492e-001
 8.010000000000000e+000,-2.471297253560938e-001, 4.020183837434572e-001,-3.490718259246480e-001
 8.020000000000000e+000,-2.474327153463845e-001, 4.028120828789978e-001,-3.490718386185177e-001
 8.029999999999999e+000,-2.478788819872738e-001, 4.034865353376300e-001,-3.490718467395111e-001
 8.039999999999999e+000,-2.484790097702536e-001, 4.040056670479530e-001,-3.490718493954185e-001
 8.049999999999999e+000,-2.492435951024566e-001, 4.043296695551377e-001,-3.490718455472718e-001
 8.059999999999999e+000,-2.501811453886810e-001, 4.044129112092154e-001,-3.490718337938799e-001
 8.070000000000000e+000,-2.512961258933965e-001, 4.042076062795417e-001,-3.490718125626472e-001
 8.080000000000000e+000,-2.525871365105620e-001, 4.036747202199187e-001,-3.490717806559178e-001
 8.090000000000000e+000,-2.540419926166986e-001, 4.027989423619314e-001,-3.490717378252493e-001
 8.100000000000000e+000,-2.556277556531566e-001, 4.016026906047530e-001,-3.490716851328057e-001
 8.109999999999999e+000,-2.572793169897401e-001, 4.001556218579572e-001,-3.490716251431659e-001
 8.119999999999999e+000,-2.588983302111612e-001, 3.985731337214504e-001,-3.490715618817782e-001
 8.129999999999999e+000,-2.603744387908624e-001, 3.969945333514076e-001,-3.490715001728499e-001
 8.140000000000001e+000,-2.616181781604310e-001, 3.955468564266336e-001,-3.490714444124640e-001
 8.149999999999999e+000,-2.625809497248398e-001, 3.943166757408332e-001,-3.490713975205493e-001
 8.160000000000000e+000,-2.632580708021368e-001, 3.933423922613151e-001,-3.490713605410644e-001
 8.170000000000000e+000,-2.636865169596308e-001, 3.926222064632396e-001,-3.490713327744027e-001
 8.180000000000000e+000,-2.639373001429225e-001, 3.921286540823614e-001,-3.490713122829410e-001
 8.190000000000000e+000,-2.640962380059476e-001, 3.918232963018662e-001,-3.490712966732341e-001
 8.199999999999999e+000,-2.642424877178105e-001, 3.916679209024419e-001,-3.490712837982665e-001
 8.209999999999999e+000,-2.644392052970047e-001, 3.916301500755308e-001,-3.490712719807718e-001
 8.219999999999999e+000,-2.647323283302808e-001, 3.916850867191954e-001,-3.490712599340443e-001
 8.230000000000000e+000,-2.651475890049017e-001, 3.918170894813526e-001,-3.490712468075632e-001
 8.239999999999998e+000,-2.656876348346020e-001, 3.920222409508705e-001,-3.490712323429044e-001
 8.250000000000000e+000,-2.663351920602514e-001, 3.923087410393091e-001,-3.490712168794101e-001
 8.260000000000000e+000,-2.670628230356308e-001, 3.926925982463774e-001,-3.490712011257786e-001
 8.270000000000000e+000,-2.678432453082160e-001, 3.931886333689749e-001,-3.490711858321067e-001
 8.279999999999999e+000,-2.686533944457484e-001, 3.938003803663337e-001,-3.490711715248411e-001
 8.289999999999999e+000,-2.694725767478833e-001, 3.945126815593847e-001,-3.490711583632218e-001
 8.299999999999999e+000,-2.702797383957713e-001, 3.952877101256573e-001,-3.490711461369615e-001
 8.309999999999999e+000,-2.710515775268425e-001, 3.960621226904721e-001,-3.490711343376544e-001
 8.320000000000000e+000,-2.717595487049688e-001, 3.967433015655377e-001,-3.490711221828897e-001
 8.330000000000000e+000,-2.723645398909485e-001, 3.972060707209368e-001,-3.490711086367444e-001
 8.340000000000000e+000,-2.728102401337604e-001, 3.972913269377645e-001,-3.490710925019756e-001
 8.350000000000000e+000,-2.730373247985380e-001, 3.968123033944175e-001,-3.490710831483072e-001
 8.359999999999999e+000,-2.729040104761628e-001, 3.955320555829114e-001,-3.490710560655645e-001
 8.369999999999999e+000,-2.616127486640830e-001, 3.987648601784888e-001,-3.490688434047445e-001
 8.379999999999999e+000,-2.463325497119824e-001, 4.024340957718611e-001,-3.490658429217414e-001
 8.390000000000001e+000,-2.427462109041603e-001, 3.984452039533721e-001,-3.490663018051728e-001
 8.399999999999999e+000,-2.327600463728067e-001, 3.844334031746650e-001,-3.490658499887210e-001
 8.410000000000000e+000,-1.910212616516769e-001, 3.992565659612710e-001,-3.490658499696159e-001
 8.420000000000000e+000,-1.769578236086150e-001, 3.846739123818410e-001,-3.490658500407516e-001
 8.430000000000000e+000,-1.639006473088964e-001, 3.705773352800479e-001,-3.490658500603527e-001
 8.440000000000000e+000,-1.512179626127911e-001, 3.565131265144093e-001,-3.490658500225535e-001
 8.449999999999999e+000,-1.387401152306527e-001, 3.425858789412613e-001,-3.490658500804469e-001
